Source Url,Lat,Long,Url,User,Id,Instant Book,Prix,Adresse,Logement,Lit,Propriete,Capacite Daccueil,Chambres,Etoiles,Name,Review,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=44&price_max=45&neighborhoods%5B%5D=Parc-Extension,45.52571990581121,-73.6276734857603,/rooms/5933099?s=xV8QOIE6,3769115,5933099,FAUX,45,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,2,0,Grand 2 1/2 Parc Extension,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=44&price_max=45&neighborhoods%5B%5D=Parc-Extension,45.526513460315066,-73.62025148539004,/rooms/2409519?s=xV8QOIE6,12315527,2409519,FAUX,45,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,1,5/4/2015,Furnished condo,4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=44&price_max=45&neighborhoods%5B%5D=Parc-Extension,45.526036246399265,-73.6222019810985,/rooms/7255745?s=xV8QOIE6,29060048,7255745,FAUX,45,"Parc-Extension, Montréal",Chambre privée,,Appartement,4,1,0,Petit Coin de paradis,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=44&price_max=45&neighborhoods%5B%5D=Parc-Extension,45.529213811869056,-73.62770230121602,/rooms/6986692?s=xV8QOIE6,36629731,6986692,FAUX,45,"Parc-Extension, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Cozy 1 1/2 apartment!,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=44&price_max=45&neighborhoods%5B%5D=Parc-Extension,45.52541315575382,-73.62402951163956,/rooms/1667234?s=xV8QOIE6,206092,1667234,FAUX,45,"Parc-Extension, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Serene private room in Mile Ex,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=45&price_max=46&neighborhoods%5B%5D=Parc-Extension,45.532226321332296,-73.62995470249281,/rooms/7163107?s=y4TAu-SL,26232043,7163107,FAUX,46,"Parc-Extension, Montréal",Chambre privée,,Appartement,4,1,5/3/2015,Grande ChambreDouble Lumineuse,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=48&price_max=49&neighborhoods%5B%5D=Parc-Extension,45.52547747687901,-73.62500294692964,/rooms/5738334?s=Zro2yNMe,29759934,5738334,FAUX,49,"Parc-Extension, Montréal",Chambre privée,Vrai lit,Appartement,1,1,0,Belle chambre dans Park Extension,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=49&price_max=50&neighborhoods%5B%5D=Parc-Extension,45.526865033078245,-73.62986267348455,/rooms/8840158?s=J4wmjcuU,46296085,8840158,FAUX,50,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,"Bel appartement, bien situé !",,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=49&price_max=50&neighborhoods%5B%5D=Parc-Extension,45.52682962238554,-73.62812124093499,/rooms/8847939?s=J4wmjcuU,46296085,8847939,FAUX,50,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,"Cute appartment, well located !",,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=49&price_max=50&neighborhoods%5B%5D=Parc-Extension,45.52819823691741,-73.62515395218448,/rooms/8170658?s=J4wmjcuU,43121525,8170658,FAUX,50,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,Montreal - Sunny room fire place,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=49&price_max=50&neighborhoods%5B%5D=Parc-Extension,45.53232255280529,-73.63231557637582,/rooms/3692651?s=J4wmjcuU,4157486,3692651,FAUX,50,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,1,5/4/2015,1BR/4.5 minimal vintage Metro Parc,15 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=49&price_max=50&neighborhoods%5B%5D=Parc-Extension,45.52644248234989,-73.6214814882585,/rooms/8150155?s=J4wmjcuU,550070,8150155,FAUX,50,"Parc-Extension, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Cozy flat close to JeanTalon Market,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=49&price_max=50&neighborhoods%5B%5D=Parc-Extension,45.531176143462645,-73.63735968196156,/rooms/6684395?s=J4wmjcuU,29243344,6684395,FAUX,50,"Parc-Extension, Montréal",Logement entier,,Appartement,4,2,0,Chez Nathalie et Daisy,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=49&price_max=50&neighborhoods%5B%5D=Parc-Extension,45.52823635513048,-73.62862043620638,/rooms/7245170?s=J4wmjcuU,2087476,7245170,FAUX,50,"Parc-Extension, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Calm and cosy with a nice back yard,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=49&price_max=50&neighborhoods%5B%5D=Parc-Extension,45.53147391738615,-73.63877941107901,/rooms/3731719?s=J4wmjcuU,18734308,3731719,FAUX,50,"Parc-Extension, Montréal",Chambre privée,Vrai lit,Bed & Breakfast,1,1,0,Charming warm house in Parc Ex,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=53&price_max=54&neighborhoods%5B%5D=Parc-Extension,45.52789765847702,-73.62665629974025,/rooms/9154437?s=rFzmCfRp,47658047,9154437,FAUX,54,"Parc-Extension, Montréal",Chambre privée,Vrai lit,Maison,2,1,0,Be Comfortable and enjoy your stay!,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=53&price_max=54&neighborhoods%5B%5D=Parc-Extension,45.52903419443866,-73.62460226743345,/rooms/6867317?s=rFzmCfRp,27709744,6867317,FAUX,54,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,1,5/4/2015,Petit appartement convivial,13 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=53&price_max=54&neighborhoods%5B%5D=Parc-Extension,45.52748731146251,-73.63567821761733,/rooms/6065001?s=rFzmCfRp,31480653,6065001,FAUX,54,"Parc-Extension, Montréal",Logement entier,,Appartement,4,2,0,"Spacieux et lumineux, 2 chambres",1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=56&price_max=57&neighborhoods%5B%5D=Parc-Extension,45.5300291461521,-73.62516424765583,/rooms/8771791?s=6F88wSdv,45986560,8771791,FAUX,59,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,Appartement spacieux sur 2 niveaux,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=57&price_max=58&neighborhoods%5B%5D=Parc-Extension,45.53011152191358,-73.62974875937827,/rooms/6227637?s=NBsjVfwz,32302132,6227637,VRAI,58,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,0,5/4/2015,Bright Studio Apt - $250/week,14 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=57&price_max=58&neighborhoods%5B%5D=Parc-Extension,45.52959194036726,-73.6313243709088,/rooms/6893868?s=NBsjVfwz,32302132,6893868,VRAI,58,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,0,3.0,Studio apt.$250/wk,4 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=57&price_max=58&neighborhoods%5B%5D=Parc-Extension,45.52803472360178,-73.62828929115548,/rooms/4783309?s=NBsjVfwz,1377243,4783309,FAUX,58,"Parc-Extension, Montréal",Logement entier,,Appartement,6,3,5.0,Très grand 5-pièces Parc-Extension,18 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=59&price_max=60&neighborhoods%5B%5D=Parc-Extension,45.52583983517565,-73.62035893895245,/rooms/6332362?s=ZVq07I9t,18118616,6332362,VRAI,60,"Parc-Extension, Montréal",Logement entier,,Appartement,4,1,5.0,Beautiful Furnished 1 bedroom Condo,10 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=59&price_max=60&neighborhoods%5B%5D=Parc-Extension,45.528303367829594,-73.64131911285573,/rooms/4808414?s=ZVq07I9t,24766606,4808414,FAUX,60,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,0,0,Fully furnished/renovated studio,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=59&price_max=60&neighborhoods%5B%5D=Parc-Extension,45.527936913916896,-73.6301972503059,/rooms/6226516?s=ZVq07I9t,31869141,6226516,FAUX,60,"Parc-Extension, Montréal",Logement entier,,Appartement,4,2,5/4/2015,Appartement simple et chaleureux:),11 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=59&price_max=60&neighborhoods%5B%5D=Parc-Extension,45.525808636508366,-73.62704287482201,/rooms/6065516?s=ZVq07I9t,3769116,6065516,FAUX,60,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,appartement lumineux parc-extension,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=59&price_max=60&neighborhoods%5B%5D=Parc-Extension,45.52956236021727,-73.63257661684676,/rooms/863155?s=ZVq07I9t,4525887,863155,FAUX,60,"Parc-Extension, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Beautiful fully furnished 3 1/2,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=59&price_max=60&neighborhoods%5B%5D=Parc-Extension,45.52549145699749,-73.62439966033534,/rooms/6056341?s=ZVq07I9t,3200225,6056341,FAUX,60,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,4,1,0,Cute Montreal Apartment,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=59&price_max=60&neighborhoods%5B%5D=Parc-Extension,45.526063937147285,-73.62829194186166,/rooms/1412167?s=ZVq07I9t,80090,1412167,FAUX,60,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,4,1,0,Chambre meublée grand appartement !,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=59&price_max=60&neighborhoods%5B%5D=Parc-Extension,45.531858047874096,-73.62772660618366,/rooms/1461699?s=ZVq07I9t,1757123,1461699,FAUX,60,"Parc-Extension, Montréal",Logement entier,,Appartement,5,1,5/3/2015,Parc Ex Paradise - cozy and sunny!,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=64&price_max=65&neighborhoods%5B%5D=Parc-Extension,45.529008706647815,-73.61952273683089,/rooms/1039795?s=cCNU6vQP,5724939,1039795,FAUX,65,"Parc-Extension, Montréal",Logement entier,Vrai lit,Loft,2,1,5.0,Appartement type loft moderne,5 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=64&price_max=65&neighborhoods%5B%5D=Parc-Extension,45.53024880784404,-73.62161321677945,/rooms/7124630?s=cCNU6vQP,3400425,7124630,FAUX,65,"Parc-Extension, Montréal",Logement entier,Vrai lit,Loft,2,1,5.0,Loft douillet dans le Mile-Ex!,5 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=68&price_max=69&neighborhoods%5B%5D=Parc-Extension,45.531070434018396,-73.63896255179213,/rooms/6182564?s=qHeK-6R3,32068321,6182564,FAUX,69,"Parc-Extension, Montréal",Logement entier,,Appartement,3,1,5.0,Apt with pool trampoline garden bbq,11 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=68&price_max=69&neighborhoods%5B%5D=Parc-Extension,45.530109842495904,-73.63713206428815,/rooms/6558609?s=qHeK-6R3,32068321,6558609,FAUX,69,"Parc-Extension, Montréal",Chambre privée,,Bungalow,5,1,4.0,Dbl Rm 4 beds pvt bath sleeps 5,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=68&price_max=69&neighborhoods%5B%5D=Parc-Extension,45.52584799998182,-73.62293560523831,/rooms/5557377?s=qHeK-6R3,28811453,5557377,FAUX,69,"Parc-Extension, Montréal",Logement entier,,Appartement,4,2,5/4/2015,Cozy 2BD Pad in Park Extension,29 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=69&price_max=70&neighborhoods%5B%5D=Parc-Extension,45.529040764767004,-73.62123061161776,/rooms/8652296?s=J5PuzoWC,10455294,8652296,FAUX,70,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,0,0,Cute loft in Mile-Ex,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=69&price_max=70&neighborhoods%5B%5D=Parc-Extension,45.52914586997375,-73.61847454497251,/rooms/3094545?s=J5PuzoWC,15737813,3094545,FAUX,70,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,0,5/4/2015,Beau studio Parc-ex,11 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=69&price_max=70&neighborhoods%5B%5D=Parc-Extension,45.531200991862605,-73.63138007574193,/rooms/7234875?s=J5PuzoWC,8255444,7234875,VRAI,70,"Parc-Extension, Montréal",Logement entier,,Appartement,6,2,0,Grand appart. à 2 pas du parc Jarry,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=73&price_max=74&neighborhoods%5B%5D=Parc-Extension,45.52759484659551,-73.62043230590118,/rooms/8293756?s=L3FWoxqc,4832491,8293756,FAUX,74,"Parc-Extension, Montréal",Logement entier,,Appartement,4,1,0,Mile-Ex appt close to everything,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=75&price_max=76&neighborhoods%5B%5D=Parc-Extension,45.52883376868275,-73.6208295598192,/rooms/6276074?s=ozmg875t,32620119,6276074,VRAI,76,"Parc-Extension, Montréal",Logement entier,,Appartement,4,1,5.0,"Appartement lumineux, proche métro",32 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=78&price_max=79&neighborhoods%5B%5D=Parc-Extension,45.529455404304365,-73.62021092568003,/rooms/7321908?s=ywmhEOFl,12771355,7321908,VRAI,80,"Parc-Extension, Montréal",Logement entier,Vrai lit,Loft,2,1,0,Charming Urban Loft With Parking,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=78&price_max=79&neighborhoods%5B%5D=Parc-Extension,45.53069208680857,-73.62400875903228,/rooms/9256000?s=ywmhEOFl,3414946,9256000,FAUX,80,"Parc-Extension, Montréal",Logement entier,,Loft,2,1,0,Spacious Sunny Loft,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=78&price_max=79&neighborhoods%5B%5D=Parc-Extension,45.52917916222828,-73.63012455340082,/rooms/7724117?s=ywmhEOFl,4847945,7724117,FAUX,80,"Parc-Extension, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,Unconventional Apartment/Atypique,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=78&price_max=79&neighborhoods%5B%5D=Parc-Extension,45.529043837783,-73.63010171649472,/rooms/6837032?s=ywmhEOFl,9638052,6837032,FAUX,80,"Parc-Extension, Montréal",Logement entier,,Appartement,4,2,5.0,Cozy newly renovated apartment,8 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=84&price_max=85&neighborhoods%5B%5D=Parc-Extension,45.5286885696086,-73.62634465574965,/rooms/8632230?s=Ve8Zn8M9,45394885,8632230,FAUX,85,"Parc-Extension, Montréal",Logement entier,,Appartement,4,3,0,Gorgeous 6 1/2 near Jarry park,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=84&price_max=85&neighborhoods%5B%5D=Parc-Extension,45.52976508779639,-73.62738821780525,/rooms/419737?s=Ve8Zn8M9,2087476,419737,FAUX,85,"Parc-Extension, Montréal",Logement entier,,Appartement,4,3,0,Really cosy In earth of india area,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=86&price_max=87&neighborhoods%5B%5D=Parc-Extension,45.528657342170796,-73.62747734543585,/rooms/9200893?s=Fx708ugr,47658047,9200893,FAUX,88,"Parc-Extension, Montréal",Logement entier,,Maison,4,3,0,Beautiful upper duplex in Montreal,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=88&price_max=89&neighborhoods%5B%5D=Parc-Extension,45.531826684650234,-73.63822377996992,/rooms/2051465?s=kTJJ7xKY,1969359,2051465,FAUX,89,"Parc-Extension, Montréal",Logement entier,,Appartement,5,3,0,Parc-Ex confort!,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=92&price_max=93&neighborhoods%5B%5D=Parc-Extension,45.53039554086155,-73.62819665737584,/rooms/7932774?s=QYDaGRjy,2591165,7932774,FAUX,96,"Parc-Extension, Montréal",Logement entier,,Appartement,5,3,5/4/2015,Beautiful 3 bedroom near Metro,7 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=100&price_max=101&neighborhoods%5B%5D=Downtown+Montreal&page=5,45.4805331008711,-73.5728678295513,/rooms/1169631?s=OTyRe0Hh,6114938,1169631,FAUX,100,"Petite-Bourgogne, Montréal",Logement entier,Vrai lit,Appartement,4,1,0,Beautiful Rustic Loft (205),2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=100&price_max=101&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.481597621568014,-73.57353084005415,/rooms/1166664?s=-DHlXpmu,6114938,1166664,FAUX,100,"Petite-Bourgogne, Montréal",Logement entier,Vrai lit,Appartement,3,1,0,Lachine Canal Experience,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=100&price_max=101&neighborhoods%5B%5D=Le+Sud-Ouest&page=2,45.48550727933915,-73.57742682882163,/rooms/4774781?s=-DHlXpmu,6114938,4774781,FAUX,100,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,4,2,0,South West Home,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=104&price_max=105&neighborhoods%5B%5D=Downtown+Montreal,45.480927198954575,-73.57590757495694,/rooms/4270716?s=6Bnxakfy,1844055,4270716,FAUX,105,"Petite-Bourgogne, Montréal",Chambre privée,Vrai lit,Appartement,3,1,5.0,Montreal's Perfect Getaway,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=104&price_max=105&neighborhoods%5B%5D=Downtown+Montreal,45.488580517560386,-73.57150593765779,/rooms/397489?s=6Bnxakfy,1980685,397489,FAUX,105,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,5,2,5/4/2015,"Élégant Condo, Centre-ville Montréa",6 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=109&price_max=110&neighborhoods%5B%5D=Downtown+Montreal&page=2,45.48375973824447,-73.57306071584794,/rooms/3061014?s=xJbqvcKP,9115915,3061014,FAUX,110,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,3,2,5/4/2015,Quaint 2B Apt near Atwater market.,6 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=114&price_max=115&neighborhoods%5B%5D=Downtown+Montreal,45.48328819500566,-73.57569239203006,/rooms/8048456?s=R4aLpEGw,7274602,8048456,FAUX,115,"Petite-Bourgogne, Montréal",Logement entier,Vrai lit,Appartement,2,0,5/4/2015,New Modern Studio Downtown,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=114&price_max=115&neighborhoods%5B%5D=Downtown+Montreal&page=2,45.49087087916648,-73.56847424540744,/rooms/254268?s=gHDfgkGl,1335666,254268,FAUX,115,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,4,2,5.0,Gorgeous downtown condo getaway,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=118&price_max=119&neighborhoods%5B%5D=Downtown+Montreal,45.483738916836245,-73.57911107406056,/rooms/41819?s=ZTWZgso-,2319,41819,VRAI,119,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,4,2,5/4/2015,Comfortable 2 B/R Downtown Montreal,140 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=118&price_max=119&neighborhoods%5B%5D=Downtown+Montreal,45.49038850172782,-73.56991782605722,/rooms/3190554?s=ZTWZgso-,905986,3190554,FAUX,119,"Petite-Bourgogne, Montréal",Logement entier,Vrai lit,Appartement,2,1,5.0,Charming apt in the heart of it all,32 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=121&price_max=122&neighborhoods%5B%5D=Downtown+Montreal,45.482696153575446,-73.57765888339574,/rooms/4438687?s=M50ZAoKG,21654822,4438687,FAUX,122,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,4,2,5.0,"Lovely&convenient, Petite bourgogne",3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=124&price_max=125&neighborhoods%5B%5D=Downtown+Montreal,45.48501911105851,-73.57568244903094,/rooms/712362?s=xthxBoBA,3664229,712362,FAUX,125,"Petite-Bourgogne, Montréal",Logement entier,,Maison,6,2,5.0,MONTREAL DOWNTOWN CENTREVILLE,77 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=124&price_max=125&neighborhoods%5B%5D=Downtown+Montreal&page=2,45.48584573829967,-73.57748243839792,/rooms/711892?s=woVCpjgs,3664229,711892,FAUX,125,"Petite-Bourgogne, Montréal",Logement entier,,Maison,6,2,5.0,MONTREAL DOWNTOWN LITTLE BURGUNDY,11 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=124&price_max=125&neighborhoods%5B%5D=Downtown+Montreal&page=2,45.48463960869513,-73.57598989259206,/rooms/598378?s=woVCpjgs,2510273,598378,FAUX,125,"Petite-Bourgogne, Montréal",Logement entier,,Maison,5,3,5/4/2015,Townhouse to rent for families,13 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=125&price_max=126&neighborhoods%5B%5D=Downtown+Montreal,45.48059739345321,-73.57571165811913,/rooms/6748609?s=1MVo5l8a,2740577,6748609,FAUX,130,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,6,2,5.0,"Newly listed, Amazing location...",24 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=128&price_max=129&neighborhoods%5B%5D=Downtown+Montreal,45.48201906403797,-73.57539653421726,/rooms/1442425?s=fniP4oG,3780179,1442425,FAUX,129,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,6,2,5.0,Appart avec balcon/Downtown/Centre,8 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=129&price_max=130&neighborhoods%5B%5D=Downtown+Montreal&page=2,45.48063817692979,-73.5726620876525,/rooms/2663155?s=xkLmiYND,6114938,2663155,FAUX,130,"Petite-Bourgogne, Montréal",Chambre privée,Vrai lit,Appartement,2,1,0,Stelco Loft,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=129&price_max=130&neighborhoods%5B%5D=Downtown+Montreal&page=2,45.482523537706584,-73.5717883118474,/rooms/1166599?s=xkLmiYND,6114938,1166599,FAUX,130,"Petite-Bourgogne, Montréal",Logement entier,Vrai lit,Appartement,4,2,0,Garden Condo on Lachine Canal,1 commentaire,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=129&price_max=130&neighborhoods%5B%5D=Le+Sud-Ouest,45.484617969678766,-73.57291407719009,/rooms/1816930?s=PYjuTs-R,9515501,1816930,FAUX,130,"Petite-Bourgogne, Montréal",Logement entier,Vrai lit,Loft,2,1,5.0,BEAUTIFUL LOFT FULLY FURNISHED,13 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=134&price_max=135&neighborhoods%5B%5D=Downtown+Montreal,45.488771098178994,-73.56748487028845,/rooms/3717305?s=0OjTrC0v,605796,3717305,FAUX,135,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,6,1,5.0,APART 2 ETAGES VICTORIAN,27 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=139&price_max=140&neighborhoods%5B%5D=Downtown+Montreal,45.48079932038545,-73.57685207789264,/rooms/6639761?s=GGvzcR1d,16743657,6639761,FAUX,141,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,4,2,4.0,Near the Atwater Market,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=147&price_max=148&neighborhoods%5B%5D=Downtown+Montreal,45.485895821678696,-73.57748389146548,/rooms/8779181?s=GHJtFlOs,13239554,8779181,FAUX,149,"Petite-Bourgogne, Montréal",Logement entier,Vrai lit,Maison,4,1,0,Maison patrimoniale 1876,2 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Downtown+Montreal,45.48065013761639,-73.57365227789907,/rooms/7493561?s=eiSMjY9a,17827555,7493561,FAUX,150,"Petite-Bourgogne, Montréal",Logement entier,Vrai lit,Appartement,3,2,0,Superb Condo on the Lachine Canal,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Downtown+Montreal&page=2,45.48195640065111,-73.57311433522048,/rooms/8105873?s=MNFqsvWy,41077425,8105873,FAUX,150,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,4,2,5.0,Comfortable in hip Little Burgundy,9 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=149&price_max=150&neighborhoods%5B%5D=Downtown+Montreal&page=2,45.489593762546924,-73.56892267527061,/rooms/8963347?s=MNFqsvWy,46844529,8963347,FAUX,150,"Petite-Bourgogne, Montréal",Logement entier,,Loft,4,2,0,Elegant spacious Greystone Loft,,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=154&price_max=155&neighborhoods%5B%5D=Downtown+Montreal,45.49091519866209,-73.57393909516722,/rooms/2992733?s=cpr9YCUR,13219089,2992733,FAUX,155,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,5,3,5/4/2015,Luxurious downtown Condo for family,62 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=159&price_max=160&neighborhoods%5B%5D=Downtown+Montreal,45.48460576683032,-73.58141243018736,/rooms/1315340?s=s6rGWY_k,2184359,1315340,FAUX,160,"Petite-Bourgogne, Montréal",Logement entier,,Appartement,6,2,5/4/2015,Cozy 2 bdr Close to All w/Parking,38 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=174&price_max=175&neighborhoods%5B%5D=Downtown+Montreal,45.48446142171371,-73.57728460086518,/rooms/6491727?s=sQ9iJ_la,18783985,6491727,FAUX,175,"Petite-Bourgogne, Montréal",Logement entier,,Maison,14,3,5/4/2015,Live the Canadian Experience,3 commentaires,,
https://fr.airbnb.ca/s/Montr%C3%A9al--Canada?price_min=194&price_max=195&neighborhoods%5B%5D=Downtown+Montreal,45.486524558304254,-73.56743508175363,/rooms/4258715?s=_WdfcVpW,22102478,4258715,FAUX,195,"Petite-Bourgogne, Montréal",Logement entier,Vrai lit,Appartement,2,1,0,Montreal (Griffintown) Penthouse,,,
